ID,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil24,Mobil26
50260077,3,2,4,4,4,3,3,3,3,4,3,2,4,4,3,2,4
50260087,5,5,5,6,5,1,5,4,1,5,1,1,1,5,5,5,4
50260131,5,5,5,4,5,3,3,6,6,6,6,6,3,5,5,1,5
50260144,2,5,1,2,5,1,2,5,3,4,5,5,1,4,6,2,6
50260165,2,3,5,5,3,2,3,3,3,4,5,3,2,5,5,4,4
50260166,4,3,3,5,5,1,3,3,3,3,3,1,3,4,2,4,1
50260181,4,6,6,1,5,2,5,6,6,6,3,1,1,5,5,5,5
50260183,3,6,3,1,5,1,5,4,1,3,1,1,1,5,5,2,4
50260275,6,4,3,4,4,2,3,2,2,4,4,4,2,4,2,3,4
50260276,6,4,4,3,5,4,4,5,3,5,4,2,1,2,1,4,1
50270016,6,6,4,3,4,4,4,4,2,2,4,6,3,4,6,3,4
50270029,3,3,3,5,5,5,5,3,3,3,3,2,3,5,2,3,3
50270030,2,3,3,5,5,2,5,5,3,3,3,5,2,5,5,5,5
50270088,5,4,4,4,4,6,4,6,2,4,6,4,4,5,4,3,4
50270151,4,5,4,1,5,1,5,3,1,5,3,2,2,5,3,3,5
50270163,2,6,6,6,4,5,2,4,4,3,2,3,2,4,4,4,1
50270166,2,5,3,5,5,2,3,1,2,4,4,6,3,3,6,1,6
50270194,4,5,5,1,4,3,2,5,5,5,4,5,1,5,5,2,1
50270271,6,5,4,3,4,2,3,4,3,4,4,2,2,3,1,3,3
50270287,3,4,4,2,2,1,5,4,3,4,3,4,1,5,4,4,5
50270288,4,5,3,5,5,1,3,5,3,4,5,4,1,5,4,5,5
50270317,3,4,2,2,4,3,2,5,5,4,5,4,2,3,6,3,6
50270318,3,4,2,2,4,3,2,5,5,4,5,4,2,3,6,3,6
50270408,3,4,6,6,3,3,3,4,4,3,4,3,2,3,3,6,4
50270415,4,5,4,2,3,2,2,4,3,4,4,4,2,4,6,5,4
50270426,5,5,4,4,4,2,1,5,3,3,4,6,2,3,6,2,3
50270435,4,5,2,1,4,1,4,4,2,3,3,4,2,5,5,4,3
50270436,4,5,2,1,4,1,4,4,2,3,3,4,2,4,5,4,3
50270439,3,4,2,2,4,3,3,5,4,3,3,3,2,4,1,4,1
50270475,1,1,5,2,2,1,5,3,1,5,4,1,3,3,2,4,2
50270477,4,6,2,2,5,1,5,6,6,6,2,2,2,5,5,5,1
50270478,4,4,3,2,4,2,6,6,2,4,3,3,3,4,4,4,4
50270501,1,3,2,2,4,2,4,5,4,4,4,4,2,2,1,2,1
50270502,4,6,6,5,5,2,4,4,3,5,2,4,2,5,4,4,4
50270516,3,3,4,5,3,2,4,5,4,4,4,5,4,5,5,5,3
50270533,1,5,2,5,4,3,4,5,2,4,4,4,2,2,1,3,4
50270601,6,5,2,3,5,1,4,5,4,4,5,5,3,4,3,6,1
50270611,4,3,2,3,5,4,3,5,3,3,3,5,1,6,6,6,1
50270631,6,6,5,6,5,2,5,4,2,4,4,2,2,4,4,5,5
50270638,5,5,6,5,3,3,6,5,3,3,4,5,2,5,4,2,4
50270639,4,5,3,1,5,3,6,5,4,4,4,2,2,5,5,3,5
50270667,4,5,4,5,5,2,4,5,4,4,4,3,2,4,4,4,1
50270668,4,5,4,5,5,2,4,5,4,4,4,3,2,4,4,4,1
50270775,6,6,6,5,5,6,6,5,5,4,6,6,6,6,6,6,6
50270844,6,5,4,3,4,3,6,4,2,4,3,4,3,6,6,6,6
50760031,1,5,4,4,4,5,4,4,3,5,5,4,2,4,4,2,4
50760043,3,4,4,2,4,3,3,5,2,4,2,4,4,4,4,3,4
50760054,4,4,3,4,4,2,4,1,2,2,4,4,2,2,1,3,4
50760085,2,6,1,2,5,3,4,5,4,5,4,2,2,4,4,2,4
50760086,1,5,1,4,4,5,2,5,4,4,5,4,2,3,6,2,1
50760116,2,4,4,5,5,4,5,5,5,5,4,5,5,3,1,3,4
50760131,2,1,3,5,5,1,3,5,3,4,2,4,4,2,4,4,6
50760132,3,1,3,4,5,3,2,3,2,4,3,5,3,3,2,4,1
50760137,6,5,3,5,5,3,4,5,2,4,3,6,3,6,6,3,6
50760209,3,5,3,3,5,1,3,5,4,4,4,3,1,4,3,4,4
50760210,3,5,3,3,5,1,3,5,4,4,4,3,1,4,3,4,4
50760217,2,4,1,5,4,3,4,5,3,4,5,5,3,4,4,4,3
50760247,3,3,3,4,4,3,3,4,3,4,4,6,4,3,6,2,6
50760299,5,5,5,5,4,1,4,5,2,3,1,1,5,5,1,5,1
50760334,6,6,6,6,5,3,5,5,3,3,5,6,2,3,1,1,6
50760337,2,5,3,5,5,2,4,5,2,4,4,6,3,6,6,3,6
50760357,3,5,3,4,4,1,3,4,4,5,3,4,1,3,2,4,2
50760358,3,4,3,4,3,1,3,6,3,6,4,1,3,2,5,4,1
50760394,4,3,3,3,4,3,4,4,4,4,3,3,3,3,4,4,4
50760421,3,3,3,4,4,3,6,6,6,6,6,6,6,4,5,5,4
50760429,2,5,4,4,4,1,3,5,4,4,2,1,1,5,3,4,3
50760447,4,6,5,2,4,2,4,6,1,6,4,4,3,4,4,6,1
50760453,3,4,5,5,3,2,5,4,1,4,2,4,2,4,4,5,4
50760483,3,5,4,4,4,3,4,4,5,5,1,3,2,4,1,5,5
50760485,4,4,4,2,4,2,4,4,3,4,4,2,2,4,4,2,5
50780009,3,4,6,2,2,2,4,4,2,4,4,4,2,4,4,5,4
50780010,3,4,3,4,4,3,3,4,5,4,3,3,3,4,4,4,5
50780013,3,4,3,4,3,3,3,4,4,3,5,5,3,4,5,3,5
50780055,6,3,6,5,4,3,3,5,4,4,3,3,3,3,6,3,6
50780056,6,3,2,3,4,4,3,4,3,3,4,4,3,3,3,3,6
50780087,4,6,6,3,4,3,4,3,2,5,3,4,3,4,4,4,4
50780088,3,5,4,2,3,3,5,4,2,4,3,2,2,5,4,5,4
50780314,6,4,3,5,4,3,3,5,2,3,4,6,4,3,6,6,6
50780403,4,5,3,2,4,1,4,3,2,4,5,5,2,4,4,4,4
50780404,2,4,3,2,4,3,4,5,4,3,5,6,4,3,2,3,4
50780405,5,5,4,2,4,1,4,3,3,3,2,3,4,3,4,5,4
52720041,3,4,3,3,4,2,4,5,4,2,4,3,2,3,2,3,4
52720109,3,4,4,4,3,2,4,4,3,5,4,5,4,5,2,4,4
52720141,2,5,4,4,3,4,4,5,4,5,5,4,4,5,5,3,5
52720183,3,4,1,3,4,3,4,5,3,3,3,3,3,3,1,3,2
52720229,2,1,3,4,5,2,4,5,2,5,3,4,2,3,2,2,1
52720287,4,5,4,3,4,3,4,3,2,4,3,2,2,4,4,4,4
52720371,2,5,3,5,3,4,4,5,3,5,5,2,4,3,6,3,4
52720431,4,5,4,2,4,3,2,5,3,3,5,4,2,4,2,4,2
52720432,4,4,3,4,5,1,5,5,3,5,5,4,2,4,3,4,4
52720511,3,4,3,5,5,3,4,4,4,3,4,4,3,6,6,4,3
52720539,3,5,5,4,4,2,5,5,4,3,5,4,5,3,3,4,3
52720540,5,4,3,4,3,4,4,4,3,4,3,4,4,2,3,6,3
52720549,3,4,6,4,4,6,6,4,3,4,4,6,2,4,3,6,4
52720563,2,5,3,2,2,3,4,5,4,4,2,4,4,2,2,3,4
52720571,3,4,3,2,4,2,4,4,3,2,3,3,4,4,1,4,2
52720593,1,5,5,5,4,3,2,5,3,3,4,5,5,1,6,3,6
52720639,2,4,4,2,4,2,4,4,2,4,2,3,1,5,5,5,4
52720643,3,5,1,5,5,2,4,4,2,5,4,3,1,5,5,5,5
52720644,5,5,5,2,2,2,4,3,1,5,2,4,2,5,4,4,4
52720665,4,4,4,5,2,1,4,5,2,4,2,5,4,5,5,5,4
52730004,4,4,4,3,4,6,3,6,6,6,4,4,4,4,3,4,4
52730081,2,5,3,5,5,4,6,5,3,3,4,3,2,6,6,2,2
52730183,1,4,2,5,4,1,3,5,3,4,4,5,3,4,3,4,4
52730184,2,4,4,5,4,3,2,5,5,4,5,3,3,4,2,4,4
53060149,4,2,2,4,3,3,3,6,6,6,4,4,3,4,4,4,3
53060150,4,4,4,3,2,2,3,4,2,4,3,2,2,4,2,4,2
53060177,3,3,3,4,4,3,2,4,2,3,5,5,4,3,6,3,2
53060213,3,2,4,5,5,1,3,5,4,3,5,3,5,1,3,4,6
53060305,5,3,4,4,4,2,3,4,3,3,2,3,2,4,4,4,4
53060380,6,6,6,6,4,3,3,6,6,6,3,6,3,5,5,4,6
53060385,3,4,3,5,5,4,6,5,4,5,5,6,6,6,6,2,6
53060419,2,3,2,4,5,2,1,5,4,3,4,4,2,6,6,1,2
53060420,4,4,2,3,3,1,3,6,1,5,2,5,2,5,5,4,4
53060657,6,4,3,4,4,1,5,5,4,5,1,4,3,5,5,5,1
53060658,3,5,2,2,5,2,4,5,3,4,5,4,3,4,4,3,5
53060715,2,5,5,1,4,2,5,3,2,5,3,2,4,3,1,4,3
53060716,2,4,2,5,4,1,4,1,1,5,2,4,2,4,4,5,3
53060722,3,5,4,2,2,2,4,2,2,5,3,2,3,4,4,4,4
54200016,4,5,3,2,5,1,4,5,2,4,4,4,2,4,5,5,3
54200057,4,1,4,2,3,1,5,5,3,5,1,2,4,5,5,4,2
54200058,4,5,2,2,5,2,4,5,4,4,4,5,3,4,4,3,1
54200069,6,3,3,1,4,5,5,5,3,3,5,2,1,5,4,4,1
54200070,3,5,3,2,5,4,4,5,3,5,5,4,5,2,2,4,1
54200085,4,5,4,2,4,2,4,5,2,4,3,6,2,4,4,3,4
54200161,5,3,5,5,1,2,5,5,3,4,1,1,4,5,5,5,2
54200162,2,5,5,1,1,1,1,5,1,5,3,4,1,5,2,4,1
54200167,4,5,3,2,4,1,5,4,2,5,5,4,4,4,2,4,1
54200168,3,5,4,2,4,2,4,2,1,5,3,4,3,5,5,4,2
54200183,3,4,3,5,4,3,3,4,2,3,3,3,2,4,4,5,4
54200227,2,5,4,2,3,3,4,2,4,4,3,2,4,4,4,4,4
54200233,3,5,6,5,5,1,3,5,3,3,3,5,3,4,5,5,4
54200301,3,5,4,2,5,1,3,2,2,3,3,4,6,1,1,1,1
54200302,5,4,3,6,5,1,5,5,5,1,1,1,1,5,2,2,1
54200327,4,4,4,4,4,3,3,5,4,4,2,4,4,3,2,2,6
54200335,4,6,5,4,4,4,4,2,1,5,3,2,2,5,5,5,5
54200336,4,6,5,4,4,4,4,2,1,5,3,2,2,5,5,5,5
54200341,4,5,5,6,3,3,5,4,2,4,3,3,3,4,4,5,3
54200342,4,5,4,6,4,3,4,4,2,4,3,4,4,4,4,4,2
54200407,3,5,4,4,4,2,4,5,4,5,4,4,1,5,4,5,3
54200408,2,1,3,4,4,4,4,3,2,4,3,3,2,2,3,5,1
54200478,2,3,4,2,4,1,3,4,2,1,4,3,2,1,3,1,1
54200489,6,4,3,3,4,2,4,4,2,3,4,2,2,3,2,3,2
54200490,3,4,3,4,4,3,4,4,3,3,4,4,3,2,2,4,4
54200563,3,4,3,4,4,3,4,4,5,4,4,4,4,3,3,3,2
54200612,4,4,5,4,4,2,2,4,4,4,2,3,3,4,2,4,2
54200622,5,6,4,5,5,3,5,4,2,5,3,5,4,4,4,5,4
54200661,3,4,4,4,4,3,5,5,4,4,5,3,1,5,5,5,4
54200662,3,4,2,2,4,2,5,5,4,1,4,4,3,4,2,2,5
54200675,4,5,3,3,4,2,4,3,2,4,3,3,2,5,4,3,5
54200685,2,4,2,2,5,4,3,4,4,4,4,6,2,3,1,1,1
54200749,4,4,5,2,4,3,3,5,3,4,3,6,2,5,4,5,4
54200781,2,5,3,4,4,5,2,3,2,4,3,4,4,5,4,4,1
54200782,4,4,2,4,2,4,5,4,3,4,3,4,5,4,4,4,2
54200875,6,4,6,6,4,6,4,4,4,3,4,6,6,6,6,6,6
54200884,4,6,3,4,5,1,5,3,2,4,2,3,4,4,4,5,5
54200981,5,4,2,4,2,2,2,5,2,4,5,4,1,5,5,4,4
54201031,4,5,3,2,2,1,5,3,3,4,3,2,2,5,4,5,4
54201032,3,5,4,2,5,2,1,4,3,4,2,6,2,4,4,5,4
54201091,2,5,3,4,5,2,3,5,3,4,4,4,4,1,1,2,1
54201194,4,4,4,2,4,4,4,4,3,4,2,4,2,4,4,4,3
54201201,4,3,2,5,4,3,2,5,3,5,2,3,2,4,3,3,3
54201220,4,5,4,3,5,1,5,3,2,5,2,2,4,4,4,2,5
54201221,3,5,2,4,4,2,5,4,4,2,2,4,4,4,3,2,3
54260008,3,3,3,3,2,2,4,4,1,1,2,4,2,4,3,4,2
54260043,6,2,4,3,3,2,3,5,4,4,4,4,2,4,2,2,4
54260044,6,3,6,5,5,6,6,5,3,5,5,5,3,3,6,2,6
54260060,3,5,3,4,4,3,3,3,3,4,4,2,2,4,2,2,2
54260075,4,5,3,4,4,5,3,5,4,3,5,4,3,3,4,4,1
54260076,4,5,3,4,4,5,3,5,3,3,4,5,3,4,2,4,1
54260117,6,4,4,3,4,2,4,4,2,3,2,6,4,6,6,4,3
54260118,6,4,4,3,4,2,4,4,2,3,2,6,4,6,6,4,3
54260136,6,4,3,4,6,3,4,3,3,3,3,6,3,3,3,2,6
54260137,1,5,5,4,5,2,3,5,2,5,5,4,4,5,2,4,1
54260138,3,5,4,4,5,3,3,5,2,5,5,4,3,5,6,1,1
54260155,4,5,4,3,2,3,4,4,2,4,4,4,3,4,4,4,3
54260172,6,4,4,4,4,4,4,5,4,5,5,4,3,6,2,2,3
54260175,1,5,3,5,5,3,1,5,5,3,5,5,1,5,3,5,1
54260211,4,3,2,5,5,1,3,5,3,4,4,4,2,2,6,2,6
54260212,4,3,3,2,3,5,4,5,4,4,2,4,2,2,6,5,1
54260217,2,5,4,5,4,1,4,5,3,4,3,6,2,3,4,5,4
54260218,3,3,4,4,3,2,5,3,2,4,3,2,1,4,3,4,3
54260229,3,5,2,2,4,4,5,3,2,5,3,5,3,4,4,4,1
54260241,3,4,4,4,4,2,4,1,3,6,2,2,2,5,4,5,5
54260314,3,5,4,5,4,4,4,4,3,2,3,4,3,3,2,3,3
54260327,4,5,2,5,5,1,5,3,1,5,1,1,1,5,5,5,3
54260331,1,5,4,2,5,1,5,5,3,5,5,2,1,5,2,4,1
54260349,4,5,4,3,4,3,4,4,3,4,3,2,2,4,4,5,5
54260350,4,5,4,3,4,3,4,4,3,4,3,2,2,4,4,5,5
54260373,1,4,4,2,5,4,3,5,3,5,4,5,4,3,6,3,1
54260389,6,5,3,5,3,4,4,1,3,5,2,5,4,3,6,4,4
54260390,1,4,5,5,5,2,1,6,6,6,3,4,4,4,4,3,3
54260409,4,5,3,5,5,1,5,5,3,5,5,1,2,4,1,1,1
54260410,4,5,6,5,5,3,5,5,3,5,5,6,2,4,5,2,1
54260417,3,2,4,5,5,3,5,4,3,4,5,4,3,4,4,4,4
54260483,3,5,3,1,5,3,5,5,4,3,5,3,4,2,1,2,1
54260556,4,5,2,5,4,1,5,6,2,6,2,4,2,4,4,5,5
54260567,1,5,2,2,4,4,4,5,2,4,4,6,5,1,6,3,1
54260611,3,3,3,5,5,5,3,5,5,3,5,5,4,2,6,3,6
54260612,3,3,3,5,5,5,3,5,5,3,5,5,4,2,6,3,6
54260695,3,5,4,2,4,4,5,5,2,5,3,4,2,4,4,4,1
54260731,3,5,4,4,4,4,3,6,6,6,3,2,2,4,4,5,4
54260732,3,5,4,4,4,4,3,6,6,6,3,2,2,4,4,5,4
54260750,3,5,3,3,5,2,4,5,4,3,4,5,3,1,1,1,3
54260756,4,3,6,4,4,1,5,3,4,1,5,6,2,5,5,5,6
54260792,6,4,6,3,4,6,4,4,4,4,2,4,6,6,6,6,6
54260870,3,5,5,2,4,2,5,4,2,5,3,2,1,5,5,5,4
54260889,3,2,2,2,4,1,3,5,2,3,4,4,3,2,2,4,1
54260897,3,5,2,1,5,1,3,5,5,4,4,6,1,5,6,3,6
54260925,2,5,4,5,5,2,4,4,2,1,4,3,6,2,2,2,1
54261011,4,5,2,1,5,2,4,5,4,4,4,3,4,1,1,2,6
54261040,5,5,5,1,4,4,2,4,3,5,3,4,5,1,1,4,3
54261041,2,5,4,2,4,4,2,4,2,3,3,4,4,1,2,2,1
54261110,3,6,4,4,4,3,4,6,6,6,4,4,2,4,3,4,4
54261111,1,5,4,5,5,2,4,5,4,3,3,2,4,3,2,2,6
54261138,2,5,2,2,4,2,3,5,4,5,5,5,2,4,2,3,4
54261190,3,4,4,5,5,4,4,5,5,4,5,2,2,4,1,2,1
54261209,2,5,5,3,4,1,5,3,2,5,2,3,2,3,4,5,2
54261292,3,4,3,4,5,5,3,3,2,4,4,2,2,4,3,3,3
54261326,6,5,5,1,4,2,5,3,2,3,2,2,2,4,3,4,4
54261327,6,5,5,1,4,1,5,3,2,3,2,2,2,4,3,4,4
54261364,5,5,1,1,1,1,5,5,3,5,1,1,3,5,2,3,4
54261408,3,3,4,2,4,3,4,5,2,4,3,2,6,6,6,1,6
54261409,3,5,3,5,2,5,2,5,2,5,5,3,1,5,4,5,4
54261413,3,4,3,3,2,2,3,4,2,4,2,2,4,4,4,4,4
54261430,1,5,3,2,5,4,4,5,3,4,4,6,6,6,6,2,1
54261438,4,6,6,4,4,2,5,6,6,6,2,3,2,5,5,5,5
54261458,6,6,6,2,4,2,2,5,4,3,3,3,2,6,6,6,6
54261491,3,5,3,2,4,1,4,4,3,4,3,2,2,4,3,4,4
54261512,3,4,4,5,3,3,3,3,2,3,3,3,3,4,3,4,3
54261518,6,4,4,4,4,3,6,4,3,3,6,6,3,2,6,2,6
54261519,6,4,4,4,4,3,6,4,3,3,6,6,3,4,6,2,6
54261566,2,4,1,5,4,4,4,5,4,4,5,4,4,2,2,2,1
54261567,1,4,1,4,5,2,4,5,4,5,4,4,4,2,2,2,2
54261626,5,5,4,3,4,2,5,3,1,5,4,2,5,3,3,5,5
54261627,4,5,4,1,4,2,4,4,2,4,3,3,1,5,4,4,2
54420061,6,4,2,4,4,3,4,4,1,4,4,3,3,4,2,4,4
54420062,6,4,2,4,3,3,3,4,2,4,4,2,3,4,1,4,4
54420085,5,5,5,1,2,3,4,2,2,4,3,4,2,4,4,2,2
54420119,5,3,5,4,5,2,5,3,2,3,1,2,2,5,5,5,5
54420120,4,5,5,1,2,1,5,4,2,5,2,1,1,5,5,5,5
54420163,3,5,5,1,3,1,5,5,2,5,3,3,1,5,3,2,4
54420363,4,5,1,2,4,3,3,2,2,3,2,2,2,1,4,4,3
54420437,4,3,4,5,5,2,2,5,2,4,4,2,2,1,4,4,3
54420441,6,3,6,2,4,3,4,4,3,4,4,4,2,3,6,3,6
54420563,3,5,5,5,3,3,3,5,5,5,5,5,5,3,1,3,1
54420577,3,5,5,3,4,4,4,4,2,3,4,5,4,4,4,4,4
54420578,5,5,5,2,5,2,2,3,4,4,4,4,4,2,2,4,4
54420585,3,4,4,4,4,2,4,4,2,4,4,4,2,4,4,2,2
54420606,4,6,4,2,4,2,4,4,2,4,2,1,1,5,5,4,3
54420643,2,5,4,2,4,1,5,4,2,5,4,2,1,4,5,4,2
54420653,3,5,4,4,4,1,5,4,2,5,5,3,4,4,4,5,3
54420654,4,5,5,2,4,1,4,5,3,5,1,3,3,4,1,3,1
54420688,6,4,4,4,2,1,5,4,1,5,2,2,4,4,4,2,5
54420699,5,5,3,5,3,3,5,2,2,4,4,2,2,5,4,5,2
54420839,3,3,3,4,2,2,5,4,3,4,4,4,3,4,3,3,2
54420840,1,1,1,1,3,1,5,4,3,3,5,3,1,5,3,2,2
54420907,4,5,3,4,4,3,4,4,3,3,5,2,3,4,3,5,3
54420910,3,4,3,5,5,3,5,6,6,6,5,6,4,5,4,5,6
54420971,3,5,4,3,4,3,4,3,3,5,4,4,3,3,4,4,3
54420972,3,5,4,3,4,3,4,4,3,4,4,4,3,3,4,4,3
54421043,3,5,3,2,4,1,5,6,2,5,4,3,1,5,4,5,3
54421061,3,5,5,2,2,1,5,5,3,4,2,3,3,2,4,4,1
54421085,3,5,3,3,4,2,5,4,2,3,4,3,2,5,4,3,2
54421151,2,4,4,2,4,3,1,4,2,4,2,4,5,1,2,4,1
54421189,6,5,4,4,4,3,4,5,3,4,2,3,2,2,2,3,1
54421191,4,5,4,2,4,2,4,4,2,5,5,2,2,5,5,2,4
54421192,4,5,4,2,4,2,4,4,2,5,5,2,2,5,5,2,4
54421201,2,4,4,2,4,2,4,4,2,4,3,2,2,4,4,4,2
54421227,6,6,6,4,4,2,4,6,6,6,3,6,2,4,4,4,3
54421257,6,5,6,5,5,1,5,2,2,5,2,2,2,4,4,5,3
54421282,4,5,6,3,5,1,3,6,6,5,4,2,3,5,5,5,1
54421379,2,1,2,2,4,5,4,2,2,5,4,4,4,2,1,3,2
54421439,3,4,3,1,4,3,6,4,3,4,3,4,4,4,5,3,1
54421440,3,4,4,4,2,3,4,5,3,4,3,4,3,3,4,2,2
54429999,2,4,5,5,1,2,5,2,1,4,3,3,2,4,4,4,5
54440017,1,4,1,2,4,4,3,5,5,3,4,3,5,3,5,2,1
54440058,4,4,4,3,5,3,6,5,4,4,4,4,3,4,3,4,4
54440108,5,6,4,6,5,2,5,4,2,4,1,1,1,5,5,5,1
54440122,4,4,3,4,2,3,4,4,2,2,2,3,2,4,3,2,4
54440123,3,4,3,2,4,4,4,3,2,4,4,4,4,4,4,2,4
54440148,6,5,4,5,5,1,4,5,5,4,6,6,4,6,6,4,3
54440149,6,5,3,5,5,1,5,4,4,4,2,3,2,4,2,3,4
54440188,3,3,6,5,5,3,1,5,4,3,5,5,2,4,6,1,1
54440235,1,5,6,4,5,5,3,5,4,4,4,4,2,3,4,4,4
54440238,2,5,4,5,5,4,3,5,4,5,5,5,5,1,1,1,1
54440239,4,5,3,4,4,4,3,5,4,5,5,4,5,1,1,4,1
54440295,3,4,3,5,5,3,3,5,5,4,4,4,3,4,4,4,4
54440340,6,4,3,2,5,3,4,5,5,5,5,3,3,2,1,4,2
54440341,6,4,3,3,4,3,4,5,4,4,5,6,3,2,1,4,2
54440366,3,4,4,3,3,4,4,5,2,4,4,2,4,3,4,4,6
54440426,3,5,1,5,4,1,4,4,1,5,5,5,1,5,5,2,2
54440438,1,4,1,5,5,4,4,1,1,5,4,1,4,5,4,5,1
54440439,1,5,1,5,4,2,4,1,1,1,3,1,4,4,5,5,1
54440474,3,6,4,4,4,5,2,5,4,3,4,5,3,6,6,4,4
54440475,3,6,4,4,4,5,2,5,4,3,4,5,3,6,6,4,4
54440508,4,5,3,4,5,2,4,5,4,2,2,4,3,3,3,3,1
54440509,4,5,3,4,5,2,4,5,4,2,2,4,3,3,3,3,1
54440528,3,3,6,3,5,1,1,5,5,3,5,5,3,2,6,6,6
54440529,3,3,6,3,5,1,1,5,5,3,5,5,3,2,6,6,6
54440541,6,4,4,3,3,3,6,4,2,4,3,4,3,3,3,4,4
54440560,6,4,4,4,4,3,4,4,3,3,4,2,6,4,6,3,6
54440574,5,4,5,1,5,1,4,4,2,4,1,2,1,5,5,5,5
54440575,4,4,4,2,2,2,4,4,2,1,1,3,1,5,4,5,4
54440582,5,4,4,4,4,3,5,5,5,5,5,4,3,5,6,3,6
54440583,5,4,4,4,4,3,5,5,5,5,5,4,3,5,6,3,6
54440592,3,4,3,2,5,2,4,4,3,3,3,2,2,3,1,3,3
54440704,6,6,6,4,4,2,3,5,3,4,3,3,3,2,5,3,6
54440796,3,5,4,5,4,3,4,4,2,4,4,4,3,3,3,2,2
54440872,6,2,3,4,4,1,6,3,2,4,3,6,6,6,6,4,6
54440873,6,2,3,4,4,1,6,3,2,4,3,6,6,6,6,4,6
54440891,1,5,3,5,5,5,5,5,3,5,5,5,2,4,1,3,6
54440922,3,5,2,2,5,2,3,5,2,4,5,4,3,3,1,2,1
54440949,2,2,1,3,5,3,1,5,4,3,5,5,3,1,3,3,3
54440982,2,3,4,3,4,1,4,4,2,4,1,4,1,5,4,4,4
54440983,3,4,6,5,5,5,1,5,5,1,1,3,4,1,4,4,4
54440987,3,6,4,3,3,2,5,1,1,4,3,3,3,4,5,5,4
54441060,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3
54441126,1,5,4,4,4,1,4,4,2,5,3,4,3,5,4,5,4
54441127,3,3,3,4,3,2,4,2,1,2,3,4,5,2,2,2,1
54441132,1,4,6,5,5,3,5,5,5,3,3,6,4,2,6,3,1
54540006,1,4,5,4,4,3,2,1,4,5,4,2,1,4,4,5,4
54540010,3,3,3,4,4,3,3,4,4,4,3,4,5,2,2,2,2
54540021,5,4,5,5,5,3,4,5,3,3,5,5,3,5,2,5,3
54540022,5,4,5,5,5,3,4,5,3,3,5,5,3,5,2,5,3
54540027,4,4,4,1,4,2,5,5,2,4,2,2,1,5,4,5,4
54540059,3,4,3,3,3,2,4,4,3,4,4,3,3,3,3,4,3
54540098,4,5,3,5,5,1,3,5,4,5,5,6,4,4,2,2,6
54540107,6,5,4,4,4,3,5,4,4,4,3,4,2,5,4,5,4
54540135,2,5,1,5,5,1,4,5,4,4,4,6,6,1,1,2,1
54540136,2,5,2,5,4,3,3,4,2,4,4,3,4,3,4,4,1
54540145,4,6,4,3,4,2,5,6,1,6,2,6,2,2,4,4,3
54540163,5,4,4,4,4,3,4,4,3,4,2,4,4,3,2,3,2
54540164,5,4,4,4,4,4,3,3,4,2,2,4,4,3,2,4,2
54540180,2,3,1,3,5,3,1,5,5,3,1,6,1,4,4,4,1
54540184,6,4,6,6,4,6,4,4,3,4,6,4,3,4,3,6,6
54540243,4,4,2,3,5,4,3,4,2,5,1,3,3,2,1,3,2
54540269,4,4,4,3,4,2,4,4,2,4,3,3,2,5,2,4,2
54540270,6,4,4,4,4,2,5,4,1,5,4,4,4,4,4,4,2
54540399,4,5,3,5,5,3,2,5,5,5,5,5,5,1,1,5,3
54540400,1,5,2,5,5,4,2,4,2,5,4,3,3,2,1,2,4
54540426,3,4,2,3,4,3,4,5,4,3,4,3,3,4,2,3,2
54540451,3,4,3,4,4,2,4,4,3,4,4,3,2,4,3,3,2
54540452,2,4,2,2,4,2,4,4,2,4,4,2,2,4,2,4,2
54540466,2,4,2,4,4,2,4,5,3,4,4,4,2,4,6,2,3
54540581,2,5,3,5,4,1,5,4,2,4,4,2,1,5,4,4,3
54540632,2,4,4,3,4,1,3,4,3,4,4,4,1,4,4,5,2
54540662,2,4,5,2,3,2,2,4,2,5,2,4,4,4,5,2,4
54540663,1,1,5,5,4,1,1,5,3,1,2,4,1,5,5,5,3
54540683,3,5,1,6,4,3,1,5,3,3,4,3,4,3,2,5,6
54540713,5,5,5,2,4,1,5,4,2,5,3,2,4,4,3,5,4
54540714,6,4,4,4,4,2,4,3,2,4,4,3,2,3,2,3,1
54540811,3,4,4,4,2,2,2,3,3,3,4,1,3,2,1,5,4
54540812,4,3,4,4,4,2,1,4,3,2,4,2,1,3,2,4,3
54540853,2,5,4,5,5,2,4,5,4,5,5,5,4,4,3,4,2
54540858,4,4,4,5,4,3,6,5,5,4,4,2,2,4,6,2,1
54540888,3,4,4,4,4,2,4,4,4,4,4,3,3,2,2,2,2
54540917,5,6,5,2,2,2,6,5,2,5,3,4,2,1,6,4,2
54540918,4,5,5,1,4,2,3,3,3,4,3,3,2,3,2,4,4
54540951,3,2,5,5,4,1,4,4,4,3,4,4,3,4,4,3,6
54540955,3,5,4,2,4,1,5,5,1,5,3,3,2,2,3,2,1
54540965,4,5,4,1,3,1,4,5,3,4,4,4,4,5,1,4,1
54540966,4,5,4,1,3,1,4,5,3,4,4,4,4,5,1,4,1
54540989,2,5,4,5,4,5,3,5,5,3,3,3,1,5,5,4,3
54541011,4,6,6,5,5,6,4,6,6,6,2,2,2,4,4,4,4
